9,2.1917,0.13698,0.13698,0,0,0,1,2,6,-1
8,1.3439,0.083995,0.083995,0,0,0,1,2,6,-1
7,1.3715,0.085716,0.085716,0,0,0,1,2,6,-1
6,1.3748,0.085923,0.085923,0,0,0,1,2,6,-1
5,4.5995,0.13698,0.13698,0,0,9,1,3,6,-1
4,3.5721,0.12951,0.083995,0,0,8,1,3,6,-1
3,8.7244,0.087158,0.085716,0,0,7,1,3,6,-1
2,4.4741,0.087158,0.085923,0,0,6,1,3,6,-1
1,0.76132,0.12951,0.12951,4,0,5,0,0,8,-1
0,0.75771,0.16838,0.087158,1,2,3,0,1,8,-1
