10,1.3814,0.11491,0.11491,0,0,0,1,2,6,-1
9,0.96955,0.11491,0.11491,0,0,0,1,2,7,-1
8,1.4113,0.088206,0.088206,0,0,0,1,2,6,-1
7,1.403,0.10263,0.10263,0,0,0,1,2,6,-1
6,0.78886,0.15321,0.11491,0,0,10,1,3,8,-1
5,0.76607,0.15321,0.11491,0,0,9,1,3,8,-1
4,4.4549,0.088206,0.088206,0,0,8,1,3,6,-1
3,3.6181,0.15321,0.15321,5,0,6,0,0,6,-1
2,8.0876,0.13684,0.10263,0,0,7,1,3,6,-1
1,0.75264,0.13684,0.10263,3,0,4,0,0,8,-1
0,0.83143,0.18476,0.13857,1,0,2,0,1,8,-1
