12	3.0644	0.1532	0.1149	0	0	0	0	
11	3.1556	0.1532	0.1149	0	0	0	0	
10	3.6181	0.1532	0.1532	5	0	6	0	
9	4.4549	0.0882	0.0882	0	0	0	0	
8	8.0876	0.1368	0.1026	0	0	0	0	
7	3.0104	0.1368	0.1026	8	0	9	2	
6	0.7889	0.1532	0.1149	0	0	11	3	
5	0.7661	0.1532	0.1149	0	0	12	3	
4	4.4549	0.0882	0.0882	0	0	9	3	
3	3.6181	0.1532	0.1532	5	0	6	0	
2	8.0876	0.1368	0.1026	0	0	8	2	
1	0.7526	0.1368	0.1026	3	0	4	0	
0	0.8314	0.1848	0.1386	1	0	2	1	
