9 	1.38 	0.09 	0.09 	0 	0 	0 	1	2
8 	0.97 	0.105 	0.105 	0 	0 	0 	1	2
7 	1.4 	0.09 	0.09 	0 	0 	0 	1	2
6 	1.41 	0.09 	0.09 	0 	0 	0 	1	2
5 	0.79 	0.1 	0.09 	0 	0 	9 	1	3
4 	0.79 	0.11 	0.105 	0 	0 	8 	1	3
3 	8.09 	0.09 	0.09 	0 	0 	7 	1	3
2 	4.47 	0.11 	0.09 	0 	0 	6 	1	3
1 	3.64 	0.15 	0.15 	4 	0 	5 	0	0
0 	0.83 	0.18 	0.18 	1 	2 	3 	0	1
